id	orgName	QID	dvp_id
dvp_033_org_152	Lyndon B. Johnson	Q9640	
dvp_033_org_153	Hubert Humphrey	Q209989	
dvp_033_org_154	Hubert Humphrey	Q209989	
dvp_033_org_155	United Nations	Q1065	
dvp_033_org_156	United States Department of State	Q789915	
dvp_033_org_157	Bureau of Intelligence and Research	Q956412	
dvp_033_org_158	United States Foreign Service	Q3480437	
dvp_033_org_159	Cambodia Policy		
dvp_033_org_160	United States Department of State	Q789915	
dvp_033_org_161	United States Department of State	Q789915	
dvp_033_org_162	Undersecretary of State	Q105063069	
dvp_033_org_163	Political Affairs	Q7210179	
dvp_033_org_164	White House	Q35525	
dvp_033_org_165	United States Department of State	Q789915	
dvp_033_org_166	Dupont Circle	Q1266597	
dvp_033_org_167	I Mean	Q22075123	
dvp_033_org_168	Dartmouth College	Q49116	
dvp_033_org_169	Council on Foreign Relations	Q594712	
dvp_033_org_170	European Affairs	Q2209198	
dvp_033_org_171	Bureau of Intelligence and Research	Q956412	
dvp_033_org_172	Bureau of Intelligence and Research	Q956412	
dvp_033_org_173	Bureau of Intelligence and Research	Q956412	
dvp_033_org_174	Harvard University	Q13371	
dvp_033_org_175	NATO	Q7184	
dvp_033_org_176	NATO	Q7184	
dvp_033_org_177	Deceit		
dvp_033_org_178	Imperial Folly		
dvp_033_org_179	it’s		
dvp_033_org_180	it’s		
dvp_033_org_181	Lawrence of Arabia	Q228186	
dvp_033_org_182	Dartmouth College	Q49116	
dvp_033_org_183	Dartmouth College	Q49116	
