id	placeName
dvp_054_place_168	California
dvp_054_place_169	San Francisco
dvp_054_place_170	Ubon
dvp_054_place_171	United States
dvp_054_place_172	United States
dvp_054_place_173	Ubon
dvp_054_place_174	Thailand
dvp_054_place_175	United States
dvp_054_place_176	Thailand
dvp_054_place_177	United States
dvp_054_place_178	Florida
dvp_054_place_179	Las Vegas [Nevada]
dvp_054_place_180	Florida
dvp_054_place_181	Thailand
dvp_054_place_182	North Vietnam
dvp_054_place_183	Las Vegas
dvp_054_place_184	Thailand
dvp_054_place_185	Ubon Air Force Base
dvp_054_place_186	Thailand
dvp_054_place_187	Ubon
dvp_054_place_188	Thailand
dvp_054_place_189	Laos
dvp_054_place_190	North Vietnam
dvp_054_place_191	Udorn
dvp_054_place_192	Ubon
dvp_054_place_193	Ubon
dvp_054_place_194	Udorn
dvp_054_place_195	Korat
dvp_054_place_196	Takhli
dvp_054_place_197	Thailand
dvp_054_place_198	Thailand
dvp_054_place_199	North Vietnam
dvp_054_place_200	United States
dvp_054_place_201	North Vietnam
dvp_054_place_202	Thailand
dvp_054_place_203	North Vietnam
dvp_054_place_204	Florida
dvp_054_place_205	Thailand
dvp_054_place_206	Thailand
dvp_054_place_207	Thailand
dvp_054_place_208	Vietnam
dvp_054_place_209	Florida
dvp_054_place_210	Florida
dvp_054_place_211	Korea
dvp_054_place_212	Korea
dvp_054_place_213	United States
dvp_054_place_214	Korea
dvp_054_place_215	Nebraska
dvp_054_place_216	Hanover
dvp_054_place_217	Vietnam
dvp_054_place_218	U.S.
dvp_054_place_219	Saigon
dvp_054_place_220	Pentagon
dvp_054_place_221	United States
dvp_054_place_222	Iraq
dvp_054_place_223	Iraq
dvp_054_place_224	Afghanistan
dvp_054_place_225	United States
dvp_054_place_226	Vietnam
dvp_054_place_227	Vietnam War [sic; Veterans] Memorial
dvp_054_place_228	Washington, D.C.
dvp_054_place_229	Washington, D.C.
dvp_054_place_230	Hanover
dvp_054_place_231	Vietnam
dvp_054_place_232	Washington, D.C.
dvp_054_place_233	Russia
dvp_054_place_234	Las Vegas
dvp_054_place_235	Moscow
dvp_054_place_236	Moscow
dvp_054_place_237	Moscow
dvp_054_place_238	Star City [area in Moscow Oblast]
dvp_054_place_239	Russia
dvp_054_place_240	White House
dvp_054_place_241	Moscow
dvp_054_place_242	Moscow
dvp_054_place_243	Russia
dvp_054_place_244	United States
dvp_054_place_245	Moscow
dvp_054_place_246	Moscow
dvp_054_place_247	Moscow
dvp_054_place_248	Moscow
dvp_054_place_249	Moscow
dvp_054_place_250	Russia
dvp_054_place_251	United States
dvp_054_place_252	Moscow
dvp_054_place_253	Washington
dvp_054_place_254	North Vietnam
dvp_054_place_255	Russia
dvp_054_place_256	Vienna
dvp_054_place_257	Vienna
dvp_054_place_258	Moscow
dvp_054_place_259	Moscow
dvp_054_place_260	Russia
dvp_054_place_261	Kosovo
dvp_054_place_262	Florida
dvp_054_place_263	Vietnam
dvp_054_place_264	United States
dvp_054_place_265	United States
dvp_054_place_266	North Vietnam
dvp_054_place_267	North Vietnam
